video_name,cq,vmaf,output_size,bitrate,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_scene_change_count,metrics_avg_motion_variance,metrics_avg_grain_noise,metrics_frame_rate,metrics_resolution
MINECRAFT_segment_005.mp4,30,98.17,6.83,11.44,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_005.mp4,35,97.09,4.36,6.62,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_005.mp4,40,94.32,2.8,3.15,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,10,99.79,45.97,100.66,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,15,99.77,28.41,64.62,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,20,99.73,19.01,55.93,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,25,99.61,11.52,20.97,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,30,99.48,7.65,15.73,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,35,99.11,4.77,10.49,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_006.mp4,40,98.01,3,6.29,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,10,98.92,48.53,104.86,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,15,98.75,31.26,62.92,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,20,98.5,20.73,40.59,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,25,97.96,11.94,20.97,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,30,97.2,8.17,16.78,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,35,95.61,4.98,7.19,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_007.mp4,40,92.84,3.07,3.31,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,10,99.45,48,83.89,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,15,99.35,31.03,51.12,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,20,99.17,20.41,33.56,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,25,98.66,11.44,23.59,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,30,97.92,7.87,13.6,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,35,96.01,4.82,4.2,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_008.mp4,40,92.22,2.95,4.06,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,10,98.46,28.15,58.98,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,15,98.42,11.68,30.97,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,20,98.3,5.52,16.68,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,25,98.16,2.94,9.68,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,30,97.86,1.59,4.84,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,35,97.3,0.93,3.03,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_009.mp4,40,96.32,0.58,1.77,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,10,97.81,26.46,43.34,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,15,97.76,8.54,14.38,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,20,97.65,3.27,4.49,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,25,97.56,1.44,1.46,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,30,97.4,0.68,0,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,35,97.16,0.39,0,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_010.mp4,40,96.89,0.25,0,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,10,97.89,27.03,44.41,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,15,97.85,9.07,14.88,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,20,97.78,3.5,4.72,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,25,97.69,1.61,1.48,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,30,97.56,0.75,0,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,35,97.37,0.42,0,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
MINECRAFT_segment_011.mp4,40,96.92,0.27,0,0,0.01,2.56,0.96,54.62,2.62,0,0.02,3.88,60,"(1920, 1080)"
miss_am_qcif_segment_000.mp4,10,97.74,0.61,1.02,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
miss_am_qcif_segment_000.mp4,15,97.24,0.37,0.61,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
miss_am_qcif_segment_000.mp4,20,96.96,0.23,0.39,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
miss_am_qcif_segment_000.mp4,25,96.42,0.15,0.25,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
miss_am_qcif_segment_000.mp4,30,95.61,0.09,0.14,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
miss_am_qcif_segment_000.mp4,35,94.26,0.05,0.08,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
miss_am_qcif_segment_000.mp4,40,91.96,0.03,0.05,0.11,0.06,5.78,2.22,75.43,5.9,0,0.09,4.52,30,"(176, 144)"
mobile_cif_segment_000.mp4,10,99.98,3.01,5.05,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_000.mp4,15,99.98,1.9,3.18,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_000.mp4,20,99.8,1.19,2,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_000.mp4,25,98.49,0.76,1.27,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_000.mp4,30,95.96,0.48,0.81,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_000.mp4,35,92.61,0.32,0.53,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_000.mp4,40,88.01,0.21,0.35,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,10,99.98,2.55,4.28,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,15,99.98,1.62,2.71,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,20,99.95,1.06,1.78,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,25,99.17,0.69,1.15,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,30,97.16,0.45,0.76,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,35,93.7,0.3,0.5,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mobile_cif_segment_001.mp4,40,88.67,0.2,0.34,0.35,0.25,7.84,15.09,165.27,7.66,0,0.12,21.27,30,"(352, 288)"
mthr_dotr_qcif_segment_000.mp4,10,98.15,0.57,0.95,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_000.mp4,15,97.83,0.36,0.6,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_000.mp4,20,97.42,0.24,0.4,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_000.mp4,25,96.72,0.15,0.26,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_000.mp4,30,95.65,0.1,0.17,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_000.mp4,35,93.86,0.06,0.11,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_000.mp4,40,91.29,0.04,0.07,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,10,97.82,0.54,0.9,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,15,97.56,0.34,0.56,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,20,97.23,0.22,0.37,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,25,96.68,0.14,0.24,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,30,95.79,0.09,0.15,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,35,94.25,0.06,0.1,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_001.mp4,40,91.67,0.04,0.06,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,10,97.71,0.54,0.91,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,15,97.48,0.34,0.56,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,20,97.21,0.22,0.37,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,25,96.67,0.14,0.24,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,30,95.89,0.09,0.15,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,35,94.59,0.06,0.1,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_002.mp4,40,92.37,0.04,0.06,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,10,97.82,0.55,0.92,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,15,97.55,0.34,0.58,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,20,97.19,0.22,0.38,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,25,96.63,0.15,0.24,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,30,95.67,0.1,0.16,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,35,94.23,0.06,0.11,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_003.mp4,40,91.99,0.04,0.07,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,10,98.13,0.58,0.98,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,15,97.8,0.37,0.62,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,20,97.4,0.25,0.42,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,25,96.73,0.16,0.27,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,30,95.59,0.11,0.18,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,35,93.79,0.07,0.12,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_004.mp4,40,91.11,0.05,0.08,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,10,98.39,0.58,0.97,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,15,98.07,0.37,0.62,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,20,97.66,0.25,0.42,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,25,96.72,0.16,0.27,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,30,95.52,0.1,0.17,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,35,93.31,0.07,0.11,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
mthr_dotr_qcif_segment_005.mp4,40,90.39,0.04,0.08,0.15,0.15,7.12,3.57,94.22,6.94,0,0.15,8.12,30,"(176, 144)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,10,85.64,74.72,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,15,85.61,74.72,346.03,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,20,85.56,74.72,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,25,83.13,25.22,94.38,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,30,83.2,25.23,35.95,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,35,81.9,12.68,31.46,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_000.mp4,40,80.71,3.56,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,10,86.61,74.82,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,15,86.57,74.82,283.12,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,20,86.6,74.62,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,25,84.23,25.22,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,30,84.12,24.91,62.92,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,35,82.68,10.44,0.01,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_001.mp4,40,80.92,3.09,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,10,88.16,74.82,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,15,88.16,74.82,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,20,88.18,74.75,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,25,86.37,25.26,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,30,86.07,22.66,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,35,84.48,6.44,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_DinnerScene_4096x2160_60fps_10bit_420_segment_002.mp4,40,82.18,2.35,0,0.1,0,6.01,1.6,13.68,6.03,0,0.21,1.32,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,10,99.99,74.96,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,15,99.99,74.96,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,20,99.99,74.86,276.83,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,25,99.97,25.33,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,30,99.97,25.33,0.02,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,35,99.94,18.41,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_000.mp4,40,98.48,12.05,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,10,96.59,74.86,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,15,96.59,74.86,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,20,96.6,74.86,0,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,25,93.58,25.08,107.86,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,30,93.6,25.07,75.5,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,35,92.55,18.08,48.4,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
Netflix_SquareAndTimelapse_4096x2160_60fps_10bit_420_segment_001.mp4,40,89.49,10.83,41.95,0.61,0.05,7.62,4.67,60.88,7.61,0,0.78,3.68,60,"(4096, 2160)"
news_cif_segment_000.mp4,10,98.38,1.52,2.54,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_000.mp4,15,98.19,0.92,1.54,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_000.mp4,20,97.94,0.59,1,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_000.mp4,25,97.52,0.38,0.64,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_000.mp4,30,96.74,0.25,0.42,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_000.mp4,35,95.53,0.17,0.28,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_000.mp4,40,93.18,0.11,0.19,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,10,98.38,1.51,2.52,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,15,98.2,0.9,1.52,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,20,97.92,0.59,0.99,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,25,97.5,0.38,0.64,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,30,96.8,0.25,0.42,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,35,95.54,0.17,0.28,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
news_cif_segment_001.mp4,40,93.39,0.12,0.19,0.16,0.12,7.13,6.49,153.71,7.11,0,0.35,12.48,30,"(352, 288)"
old_town_cross_1080p50_segment_000.mp4,10,98.46,73.32,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_000.mp4,15,97.31,48.63,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_000.mp4,20,95.98,28.46,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_000.mp4,25,94.79,12.61,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_000.mp4,30,94.18,9.13,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_000.mp4,35,92.93,4.57,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_000.mp4,40,90.78,2.38,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_001.mp4,10,99.41,73.41,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_001.mp4,15,98.36,48.28,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_001.mp4,20,97.05,28.59,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_001.mp4,25,95.88,12.61,24.2,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_001.mp4,30,95.31,9.16,11.24,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
old_town_cross_1080p50_segment_001.mp4,35,94.02,4.66,0,0.59,0.11,7.29,9.54,75.46,7.35,0,0.63,6.39,50,"(1920, 1080)"
